id,typesPoste,producteurs,nom,dateDebut,dateFin,altitude,latitude,longitude
9322001,4,"['ELECTRICITE DE FRANCE', 'METEO-FRANCE']",USTOU (USTOU BOURDAX),1957-09-01 00:00:00,1974-11-30 00:00:00,[827],[42.775],[1.277666666666666]
9322002,4,['METEO-FRANCE'],USTOU (USTOU EAUX-ET-FORETS),1924-01-01 00:00:00,1953-05-31 00:00:00,"[746, 700]",[42.81],[1.256666666666666]
9322004,4,['METEO-FRANCE'],USTOU (USTOU AGGLOMERATION),1899-07-01 00:00:00,1920-12-31 00:00:00,[610],[42.81],[1.256666666666666]
9324001,4,['METEO-FRANCE'],VARILHES (VARILHES LABORIE),1981-10-01 00:00:00,1991-12-31 00:00:00,[338],[43.055],[1.648333333333333]
9334001,4,"['ELECTRICITE DE FRANCE', 'METEO-FRANCE']",VAL-DE-SOS (VICDESSOS),1879-04-01 00:00:00,1975-12-31 00:00:00,"[720, 695]","[42.77, 42.766666666666666]","[1.498333333333333, 1.5]"
9334002,4,['METEO-FRANCE'],VAL-DE-SOS (VICDESSOS BOURG),1902-01-01 00:00:00,1913-12-31 00:00:00,[825],[42.77],[1.498333333333333]
9334003,4,['METEO-FRANCE'],VAL-DE-SOS (VICDESSOS EAUX-ET-FORETS),1951-12-01 00:00:00,1959-11-30 00:00:00,[710],[42.77],[1.498333333333333]
9334004,4,['METEO-FRANCE'],VAL-DE-SOS (VICDESSOS),1990-09-01 00:00:00,2020-12-31 00:00:00,"[770, 750]","[42.77333333333333, 42.77166666666667]","[1.486666666666666, 1.488166666666666]"
9334005,4,['METEO-FRANCE'],VAL-DE-SOS (VICDESSOS-CM),1902-07-01 00:00:00,2008-12-31 00:00:00,[695],[42.77166666666667],[1.498333333333333]
9335001,4,['METEO-FRANCE'],VILLENEUVE (VILLENEUVE AGGLOMERATION),1881-01-01 00:00:00,1900-12-31 00:00:00,[346],[42.93666666666667],[0.981666666666666]
10005001,4,['METEO-FRANCE'],AMANCE (AMANCE AGGLOMERATION),1891-01-01 00:00:00,1929-12-31 00:00:00,[160],[48.29333333333334],[4.5166666666666675]
10006001,4,['METEO-FRANCE'],ARCIS-SUR-AUBE (ARCIS-SUR-AUBE ECOLE),1882-01-01 00:00:00,1931-12-31 00:00:00,[97],[48.535],[4.141666666666667]
10009001,4,['METEO-FRANCE'],ARRELLES,1930-01-01 00:00:00,1939-06-30 00:00:00,[125],[48.04833333333333],[4.275]
10009002,4,['AGENCE FINANCIERE DE BASSIN'],ARRELLES (ARRELLES VILLAGE),1971-10-01 00:00:00,1987-12-31 00:00:00,[186],[48.05166666666667],[4.278333333333333]
10010001,4,['METEO-FRANCE'],ARREMBECOURT (ARREMBECOURT AGGLOMERATION),1893-11-01 00:00:00,1923-12-31 00:00:00,[135],[48.541666666666664],[4.596666666666667]
10010002,4,['METEO-FRANCE'],ARREMBECOURT,1971-11-01 00:00:00,2007-12-31 00:00:00,[134],[48.538333333333334],[4.606666666666666]
10030003,4,['METEO-FRANCE'],BARBEREY-SAINT-SULPICE (BARBEREY-SAINT-SULPICE ECOLE),1859-01-01 00:00:00,1934-09-30 00:00:00,[98],[48.33833333333333],[4.031666666666666]
10030004,4,['METEO-FRANCE'],BARBEREY-SAINT-SULPICE (BARBEREY-SAINT-SULPICE BOURG),1871-01-01 00:00:00,1876-12-31 00:00:00,[98],[48.33833333333333],[4.031666666666666]
10033001,4,['AGENCE FINANCIERE DE BASSIN'],BAR-SUR-AUBE,1969-10-01 00:00:00,1990-06-30 00:00:00,"[193, 165]","[48.23833333333334, 48.23166666666667]",[4.708333333333333]
10033002,4,['METEO-FRANCE'],BAR-SUR-AUBE,1969-07-01 00:00:00,1979-11-30 00:00:00,[168],[48.23833333333334],[4.705]
10033003,4,['METEO-FRANCE'],BAR-SUR-AUBE (BAR-SUR-AUBE AGGLOMERATION),1870-02-01 00:00:00,1935-12-31 00:00:00,[164],[48.23166666666667],[4.708333333333333]
10034001,4,['METEO-FRANCE'],BAR-SUR-SEINE,1891-01-01 00:00:00,2009-04-01 00:00:00,[150],[48.12083333333333],[4.371666666666667]
10034002,4,['METEO-FRANCE'],BAR-SUR-SEINE (BAR-SUR-SEINE AGGLOMERATION),1865-01-01 00:00:00,1892-12-31 00:00:00,[158],[48.111666666666665],[4.375]
10034003,4,['METEO-FRANCE'],BAR-SUR-SEINE (BAR-SUR-SEINE P-C SOL),1870-02-01 00:00:00,1920-12-31 00:00:00,[153],[48.111666666666665],[4.375]
10034004,4,['METEO-FRANCE'],BAR-SUR-SEINE (BAR-SUR-SEINE P-C TOIT),1861-01-01 00:00:00,1920-12-31 00:00:00,[157],[48.111666666666665],[4.375]
10040001,4,['METEO-FRANCE'],BERNON (BERNON AGGLOMERATION),1881-10-01 00:00:00,1920-06-30 00:00:00,[176],[47.98833333333334],[3.995]
10045001,4,['METEO-FRANCE'],BEUREY (BEUREY AGGLOMERATION),1881-10-01 00:00:00,1893-12-31 00:00:00,[240],[48.18333333333333],[4.466666666666667]
10045002,4,['AGENCE FINANCIERE DE BASSIN'],BEUREY,1971-10-01 00:00:00,1998-12-31 00:00:00,[240],[48.18333333333333],[4.466666666666667]
10051001,4,['AGENCE FINANCIERE DE BASSIN'],BOUILLY (BOUILLY LES HATES),1970-08-01 00:00:00,1980-03-31 00:00:00,[160],[48.19166666666667],[3.996666666666666]
10059001,4,['METEO-FRANCE'],BRAUX,1975-02-01 00:00:00,2018-02-28 00:00:00,[120],[48.489],[4.4755]
10059002,4,['METEO-FRANCE'],BRAUX (BRAUX AGGLOMERATION),1893-11-01 00:00:00,1930-12-31 00:00:00,[135],[48.483333333333334],[4.471666666666667]
10060001,4,['METEO-FRANCE'],BREVIANDES,1962-11-01 00:00:00,2007-12-31 00:00:00,[115],[48.263333333333335],[4.09]
10063001,4,['METEO-FRANCE'],BRIENNE-LA-VIEILLE,1891-05-01 00:00:00,1903-12-31 00:00:00,[131],[48.373333333333335],[4.528333333333333]
10064001,4,['METEO-FRANCE'],BRIENNE-LE-CHATEAU,1909-03-01 00:00:00,1955-08-31 00:00:00,[126],[48.39333333333333],[4.525]
10068001,4,['METEO-FRANCE'],BUXEUIL (BUXEUIL AGGLOMERATION),1897-01-01 00:00:00,1928-06-30 00:00:00,[163],[48.053333333333335],[4.395]
10075001,4,['METEO-FRANCE'],CHAMPFLEURY,1953-01-01 00:00:00,2010-12-31 00:00:00,[118],"[48.62133333333333, 48.61966666666667]","[4.052666666666667, 4.050833333333333]"
10079001,4,['METEO-FRANCE'],CHANNES (CHANNES AGGLOMERATION),1893-01-01 00:00:00,1936-12-31 00:00:00,[304],[47.94],[4.253333333333333]
10079002,4,"['METEO-FRANCE', 'AGENCE FINANCIERE DE BASSIN']",CHANNES,1971-11-01 00:00:00,2020-12-31 00:00:00,[302],[47.940333333333335],[4.251]
10080001,4,['AGENCE FINANCIERE DE BASSIN'],CHAOURCE (CHAOURCE FERME DES SADONS),1971-10-01 00:00:00,1988-12-31 00:00:00,[205],[48.04833333333333],[4.16]
10089001,4,['METEO-FRANCE'],CHATRES (CHATRES BOURG),1933-07-01 00:00:00,1938-08-31 00:00:00,[76],[48.501666666666665],[3.85]
10093001,4,['METEO-FRANCE'],CHAUMESNIL (CHAUMESNIL AGGLOMERATION),1861-01-01 00:00:00,1925-12-31 00:00:00,[147],[48.36],[4.593333333333334]
10099001,4,['METEO-FRANCE'],CHESSY-LES-PRES (CHESSY-LES-PRES AGGLOMERATION),1877-01-01 00:00:00,1925-12-31 00:00:00,[120],[48.02333333333333],[3.915]
10102001,3,['COOPERATIVE AGRICOLE OU ASSOCIATIONS A VOCATION AGRICOLE ou VITICOLE'],COLOMBE-LA-FOSSE (COLOMBE-LA-FOSSE-CIVC),1992-09-17 00:00:00,2022-05-24 00:00:00,[252],[48.26166666666666],[4.779666666666666]
10103001,4,['METEO-FRANCE'],COLOMBE-LE-SEC (COLOMBE-LE-SEC AGGLOMERATION),1896-07-01 00:00:00,1920-12-31 00:00:00,[244],[48.25333333333333],[4.795]
10119002,4,['METEO-FRANCE'],CUNFIN,1908-01-01 00:00:00,1980-03-31 00:00:00,"[257, 252]","[48.04, 48.041666666666664]",[4.666666666666667]
10120001,4,"['METEO-FRANCE', 'AGENCE FINANCIERE DE BASSIN']",CUSSANGY,1988-04-01 00:00:00,2020-12-31 00:00:00,[220],[48.019666666666666],[4.105666666666667]
10121001,4,['METEO-FRANCE'],DAMPIERRE (DAMPIERRE BOURG),1950-01-01 00:00:00,1951-07-31 00:00:00,[109],[48.55],[4.368333333333333]
10125001,4,['AGENCE FINANCIERE DE BASSIN'],DIERREY-SAINT-PIERRE (DIERREY-SAINT-PIERRE BOURG),1971-05-01 00:00:00,1990-06-30 00:00:00,[145],[48.33],[3.826666666666666]
10128001,4,['METEO-FRANCE'],DONNEMENT (DONNEMENT ECOLE),1958-12-01 00:00:00,1972-12-31 00:00:00,[110],[48.51166666666666],[4.435]
10139001,4,['METEO-FRANCE'],EPOTHEMONT (EPOTHEMONT AGGLOMERATION),1881-06-01 00:00:00,1906-12-31 00:00:00,[145],[48.416666666666664],[4.656666666666666]
10140001,4,['METEO-FRANCE'],ERVY-LE-CHATEL,1969-08-01 00:00:00,1990-12-31 00:00:00,[135],[48.041666666666664],[3.91]
10140002,4,['METEO-FRANCE'],ERVY-LE-CHATEL (ERVY-LE-CHATEL AGGLOMERATION),1899-01-01 00:00:00,1936-05-31 00:00:00,[161],[48.041666666666664],[3.91]
10141001,3,['COOPERATIVE AGRICOLE OU ASSOCIATIONS A VOCATION AGRICOLE ou VITICOLE'],ESSOYES (ESSOYES-CIVC),1999-04-01 00:00:00,2022-05-24 00:00:00,[280],[48.03916666666667],[4.493833333333333]
10146001,4,['METEO-FRANCE'],FAY-LES-MARCILLY (FAY-LES-MARCILLY AGGLOMERATION),1881-01-01 00:00:00,1913-12-31 00:00:00,[171],[48.401666666666664],[3.603333333333333]
10155001,4,['AGENCE FINANCIERE DE BASSIN'],FONTETTE,1971-05-01 00:00:00,1990-12-31 00:00:00,"[305, 307]",[48.08166666666666],"[4.608333333333333, 4.61]"
10155002,4,['METEO-FRANCE'],FONTETTE (FONTETTE AGGLOMERATION),1881-01-01 00:00:00,1925-12-31 00:00:00,[305],[48.07666666666667],[4.605]
10163001,4,['METEO-FRANCE'],FULIGNY (FULIGNY AGGLOMERATION),1865-01-01 00:00:00,1882-12-31 00:00:00,[180],[48.33],[4.705]
10166001,4,['METEO-FRANCE'],LES GRANDES-CHAPELLES,1881-01-01 00:00:00,1935-05-31 00:00:00,[115],[48.46666666666667],[4.015]
10174001,4,['METEO-FRANCE'],ISLE-AUBIGNY (ISLE-AUBIGNY AGGLOMERATION),1898-12-01 00:00:00,1916-07-31 00:00:00,[106],[48.52333333333333],[4.266666666666667]
10186001,4,['METEO-FRANCE'],LAINES-AUX-BOIS (LAINES-AUX-BOIS AGGLOMERATION),1881-01-01 00:00:00,1939-05-31 00:00:00,[140],[48.233333333333334],[3.9916666666666663]
10187001,4,['METEO-FRANCE'],LANDREVILLE (LANDREVILLE ECOLE),1899-01-01 00:00:00,1936-04-30 00:00:00,[180],[48.071666666666665],[4.4733333333333345]
10202001,4,['CONSEIL GENERAL OU REGIONAL'],LES LOGES-MARGUERON (LOGES-MARGUERON),1964-04-01 00:00:00,2015-10-28 00:00:00,[150],[48.08283333333333],[4.0986666666666665]
10203001,4,['METEO-FRANCE'],LONGCHAMP-SUR-AUJON,1898-01-01 00:00:00,1908-12-31 00:00:00,[202],[48.14833333333333],[4.831666666666667]
10203002,4,"['METEO-FRANCE', 'AGENCE FINANCIERE DE BASSIN']",LONGCHAMP-SUR-AUJON (LONGCHAMP-SUR-A),1971-05-01 00:00:00,2020-12-31 00:00:00,"[202, 198]","[48.15, 48.14966666666667]","[4.846666666666667, 4.831333333333333]"
10209001,4,['METEO-FRANCE'],LUSIGNY-SUR-BARSE (LUSIGNY-SUR-BAR),1935-01-01 00:00:00,1990-12-31 00:00:00,[127],[48.25666666666667],"[4.266666666666667, 4.265]"
10215001,4,['METEO-FRANCE'],MAGNY-FOUCHARD (MAGNY-FOUCHARD AGGLOMERATION),1889-01-01 00:00:00,1915-12-31 00:00:00,[219],[48.24],[4.535]
10221001,4,"['METEO-FRANCE', 'AGENCE FINANCIERE DE BASSIN']",MAIZIERES-LES-BRIENNE (MAIZIERES-LES-B),1971-05-01 00:00:00,2020-12-31 00:00:00,[123],[48.434333333333335],[4.587]
10223001,4,['METEO-FRANCE'],MARCILLY-LE-HAYER (MARCILLY-LE-HAY),1959-12-01 00:00:00,2019-10-17 00:00:00,[128],[48.34616666666667],[3.636]
10223002,4,['METEO-FRANCE'],MARCILLY-LE-HAYER,1893-01-01 00:00:00,1903-02-28 00:00:00,[123],[48.346666666666664],[3.635]
10228001,4,['METEO-FRANCE'],MATHAUX,1980-11-01 00:00:00,2001-01-31 00:00:00,[132],[48.365],[4.4733333333333345]
10233001,4,['METEO-FRANCE'],MERY-SUR-SEINE (MERY-SUR-SEINE AGGLOMERATION),1905-01-01 00:00:00,1939-03-31 00:00:00,[82],[48.50833333333333],[3.89]
10233002,4,['METEO-FRANCE'],MERY-SUR-SEINE,1978-01-01 00:00:00,2007-12-31 00:00:00,[81],[48.505],[3.886666666666666]
10240001,4,['METEO-FRANCE'],MESSON (MESSON AGGLOMERATION),1881-01-01 00:00:00,1928-12-31 00:00:00,[180],[48.265],[3.9066666666666663]
10240002,4,"['METEO-FRANCE', 'AGENCE FINANCIERE DE BASSIN']",MESSON,1970-08-01 00:00:00,2019-12-31 00:00:00,[158],[48.266333333333336],[3.9051666666666662]
10249001,4,['METEO-FRANCE'],MONTIERAMEY (MONTIERAMEY AGGLOMERATION),1881-01-01 00:00:00,1892-12-31 00:00:00,[131],[48.22833333333333],[4.303333333333334]
10252001,4,['METEO-FRANCE'],MONTMARTIN-LE-HAUT,1881-01-01 00:00:00,1915-12-31 00:00:00,[250],[48.205],[4.551666666666667]
10254001,4,['METEO-FRANCE'],MONTPOTHIER (MONTPOTHIER AGGLOMERATION),1881-01-01 00:00:00,1919-04-30 00:00:00,[146],[48.57],[3.52]
10255002,4,['AUTRES'],MONTREUIL-SUR-BARSE (MONTREUIL),1992-11-01 00:00:00,2019-01-11 00:00:00,[150],[48.217333333333336],[4.275833333333333]
10256001,4,['METEO-FRANCE'],MONTSUZAIN (MONTSUZAIN VAL SAINT-JEAN),1959-01-01 00:00:00,1971-12-31 00:00:00,[135],[48.445],[4.131666666666667]
10260001,4,['METEO-FRANCE'],MOUSSEY (MOUSSEY ECOLE),1882-01-01 00:00:00,1938-08-31 00:00:00,[154],[48.21333333333333],[4.095]
10268001,4,['METEO-FRANCE'],NOGENT-SUR-SEINE (NOGENT-SUR-SEINE ECOLE),1892-01-01 00:00:00,1939-05-31 00:00:00,[65],[48.49166666666667],[3.5]
10268002,4,['METEO-FRANCE'],NOGENT-SUR-SEINE,1881-01-01 00:00:00,1927-12-31 00:00:00,[65],[48.49166666666667],[3.5]
10268003,4,['METEO-FRANCE'],NOGENT-SUR-SEINE (NOGENT-SUR-SEINE BERNIERES),1960-01-01 00:00:00,1976-10-31 00:00:00,[65],[48.49166666666667],[3.5]
10270001,4,['METEO-FRANCE'],ONJON (ONJON AGGLOMERATION),1893-10-01 00:00:00,1903-07-31 00:00:00,[164],[48.395],[4.28]
10271001,4,['METEO-FRANCE'],ORIGNY-LE-SEC (ORIGNY-LE-SEC AGGLOMERATION),1881-06-01 00:00:00,1927-12-31 00:00:00,[103],[48.465],[3.775]
10274001,4,['METEO-FRANCE'],ORVILLIERS-SAINT-JULIEN (ORVILLIERS-ST-J),1981-05-01 00:00:00,2016-12-31 00:00:00,[101],[48.445],[3.8365]
10281001,4,['METEO-FRANCE'],LE PAVILLON-SAINTE-JULIE (LE PAVILLON-SAINTE-JULIE BOURG),1881-07-01 00:00:00,1939-06-30 00:00:00,"[65, 133]",[48.36833333333333],[3.9016666666666673]
10282001,4,['METEO-FRANCE'],PAYNS (PAYNS BOURG),1958-06-01 00:00:00,1970-07-31 00:00:00,[96],[48.38166666666667],[3.976666666666666]
10287001,4,['METEO-FRANCE'],PINEY,1891-01-01 00:00:00,1939-06-30 00:00:00,[170],[48.36333333333334],[4.333333333333333]
10287002,4,['AGENCE FINANCIERE DE BASSIN'],PINEY (PINEY BOURG),1970-08-01 00:00:00,1974-03-31 00:00:00,[120],[48.36333333333334],[4.333333333333333]
10287003,4,['METEO-FRANCE'],PINEY,1978-01-01 00:00:00,2020-12-31 00:00:00,"[122, 117]","[48.363166666666665, 48.363]","[4.328, 4.3215]"
10289001,4,['METEO-FRANCE'],PLANCY-L'ABBAYE (PLANCY-L'ABBAYE AGGLOMERATION),1881-01-01 00:00:00,1939-05-31 00:00:00,[84],[48.568333333333335],[3.9666666666666672]
10291001,4,['METEO-FRANCE'],PLESSIS-BARBUISE (PLESSIS-BARBUIS),1999-07-01 00:00:00,2017-03-01 00:00:00,"[92, 95]","[48.57716666666666, 48.5775]",[3.586]
10299001,4,['METEO-FRANCE'],POUAN-LES-VALLEES (POUAN-LES-VALLEES ECOLE),1932-01-01 00:00:00,1939-08-31 00:00:00,[85],[48.54],[4.065]
10300001,4,['METEO-FRANCE'],POUGY (POUGY AGGLOMERATION),1892-01-01 00:00:00,1908-12-31 00:00:00,[136],[48.446666666666665],[4.356666666666666]
10306001,4,['METEO-FRANCE'],PROVERVILLE,1979-12-01 00:00:00,1990-12-31 00:00:00,[175],[48.23],[4.693333333333333]
10313001,4,['METEO-FRANCE'],RADONVILLIERS,1965-11-01 00:00:00,1980-12-31 00:00:00,[136],[48.35],[4.483333333333333]
10317001,4,"['DIRECTION GENERALE DE LA PREVENTION DES RISQUES', 'CONSEIL GENERAL OU REGIONAL', 'METEO-FRANCE']",LES RICEYS (LES-RICEYS),1969-01-01 00:00:00,2017-06-01 00:00:00,"[185, 187]","[47.997166666666665, 47.99166666666667, 47.99333333333333]","[4.372, 4.37, 4.368333333333333]"
10317002,3,['COOPERATIVE AGRICOLE OU ASSOCIATIONS A VOCATION AGRICOLE ou VITICOLE'],LES RICEYS (LES-RICEYS-CIVC),1992-10-01 00:00:00,2022-05-24 00:00:00,[274],[47.98133333333333],[4.3305]
10317021,4,['METEO-FRANCE'],LES RICEYS (LES RICEYS ECOLE),1891-01-01 00:00:00,1939-12-31 00:00:00,[180],[47.99333333333333],[4.37]
10319001,4,['METEO-FRANCE'],RIGNY-LE-FERRON (RIGNY-LE-FERRON ECOLE),1891-01-01 00:00:00,1940-05-31 00:00:00,[130],[48.20666666666666],[3.633333333333333]
10323002,4,['METEO-FRANCE'],ROMILLY-SUR-SEINE (ROMILLY-SUR-SEINE BOURG),1881-11-01 00:00:00,1931-02-28 00:00:00,[77],[48.513333333333335],[3.73]
10327001,4,"['METEO-FRANCE', 'AGENCE FINANCIERE DE BASSIN']",LA ROTHIERE (ROTHIERE(LA)),1974-03-01 00:00:00,2020-12-31 00:00:00,[136],[48.34433333333333],[4.557833333333333]
10329001,4,['METEO-FRANCE'],ROUILLY-SAINT-LOUP (ROUILLY-SAINT-LOUP ECOLE),1913-01-01 00:00:00,1939-06-30 00:00:00,[112],[48.263333333333335],[4.148333333333333]
10331001,4,['METEO-FRANCE'],RUMILLY-LES-VAUDES (RUMILLY-LES-VAUDES-HT TUILEAU),1882-08-01 00:00:00,1939-06-30 00:00:00,[182],[48.141666666666666],[4.215]
10331002,4,['METEO-FRANCE'],RUMILLY-LES-VAUDES,1883-01-01 00:00:00,1924-12-31 00:00:00,[136],[48.141666666666666],[4.215]
10334001,4,['METEO-FRANCE'],SAINT-AUBIN (ST-AUBIN),1976-11-01 00:00:00,2017-03-01 00:00:00,[78],[48.48616666666667],[3.538833333333333]
10339001,4,['AGENCE FINANCIERE DE BASSIN'],SAINT-FLAVY (ST-FLAVY),1971-05-01 00:00:00,2004-04-30 00:00:00,[114],[48.401666666666664],[3.763333333333333]
10350021,4,['METEO-FRANCE'],SAINT-MARDS-EN-OTHE (SAINT-MARDS-EN-OTHE BOURG),1881-07-01 00:00:00,1957-12-31 00:00:00,"[176, 153]",[48.17166666666667],[3.798333333333333]
10352001,4,['METEO-FRANCE'],SAINTE-MAURE (SAINTE-MAURE ECOLE AGRICOLE),1949-11-01 00:00:00,1956-02-29 00:00:00,[111],[48.346666666666664],[4.058333333333334]
10353001,4,['METEO-FRANCE'],SAINT-MESMIN (SAINT-MESMIN ECOLE),1903-01-01 00:00:00,1939-06-30 00:00:00,[95],[48.443333333333335],[3.925]
10356001,4,['METEO-FRANCE'],SAINT-OULPH (SAINT-OULPH BOURG),1881-01-01 00:00:00,1938-08-31 00:00:00,[82],[48.51833333333333],[3.87]
10358001,4,['METEO-FRANCE'],SAINT-PARRES-LES-VAUDES,1904-01-01 00:00:00,1926-12-31 00:00:00,[132],[48.16833333333334],[4.215]
10360001,4,['AUTRES'],SAINT-LEGER-PRES-TROYES (ST-POUANGE),1971-04-01 00:00:00,2020-12-31 00:00:00,[122],[48.23883333333333],[4.049833333333333]
10369001,4,"['METEO-FRANCE', 'AGENCE FINANCIERE DE BASSIN']",SEMOINE,1971-05-01 00:00:00,2020-12-31 00:00:00,"[137, 132]","[48.678, 48.677166666666665]","[4.078166666666666, 4.096166666666667]"
10370001,4,['METEO-FRANCE'],SOLIGNY-LES-ETANGS,1881-01-01 00:00:00,1955-12-31 00:00:00,[92],[48.405],[3.51]
10373001,4,['AGENCE FINANCIERE DE BASSIN'],SOULIGNY,1980-03-01 00:00:00,1996-12-31 00:00:00,[168],[48.20333333333333],[4.0]
10374001,4,['METEO-FRANCE'],SPOY (SPOY AGGLOMERATION),1881-01-01 00:00:00,1913-12-31 00:00:00,[190],[48.22666666666667],[4.618333333333333]
10374002,4,['AGENCE FINANCIERE DE BASSIN'],SPOY (SPOY BOURG),1971-11-01 00:00:00,1990-12-31 00:00:00,[175],[48.23166666666667],[4.616666666666666]
10375001,4,['METEO-FRANCE'],THENNELIERES (THENNELIERES AGGLOMERATION),1891-01-01 00:00:00,1922-12-31 00:00:00,[120],[48.29],[4.175]
10382001,4,['METEO-FRANCE'],TRAINEL (TRAINEL ECOLE),1904-01-01 00:00:00,1946-12-31 00:00:00,[75],[48.413333333333334],[3.441666666666667]
10387001,4,['METEO-FRANCE'],TROYES (TROYES ECOLE NORMALE),1865-08-01 00:00:00,1939-12-31 00:00:00,[108],[48.295],[4.071666666666666]
10387002,4,['METEO-FRANCE'],TROYES (TROYES RUE ANATOLE FRANCE),1921-01-01 00:00:00,1962-12-31 00:00:00,[115],[48.295],[4.071666666666666]
10387003,4,['METEO-FRANCE'],TROYES (TROYES BOUTHILIER ROND),1778-10-01 00:00:00,1786-12-31 00:00:00,[105],[48.29666666666667],[4.071666666666666]
10390001,4,['METEO-FRANCE'],URVILLE (URVILLE AGGLOMERATION),1893-01-01 00:00:00,1919-12-31 00:00:00,[223],[48.16833333333334],[4.651666666666666]
10391001,4,"['METEO-FRANCE', 'AGENCE FINANCIERE DE BASSIN']",VAILLY,1971-10-01 00:00:00,2020-12-31 00:00:00,"[152, 147]","[48.36683333333333, 48.37233333333333]","[4.121333333333333, 4.125833333333333]"
10393001,4,['METEO-FRANCE'],VALLENTIGNY (VALLENTIGNY AGGLOMERATION),1891-01-01 00:00:00,1936-12-31 00:00:00,[120],[48.445],[4.58]
10395001,4,['METEO-FRANCE'],VANLAY (VANLAY AGGLOMERATION),1894-05-01 00:00:00,1933-04-30 00:00:00,[143],[48.026666666666664],[4.016666666666667]
10401002,4,['METEO-FRANCE'],VENDEUVRE-SUR-BARSE (VENDEUVRE-SUR-BARSE-P-C SOL),1871-01-01 00:00:00,1896-12-31 00:00:00,[165],[48.236666666666665],[4.468333333333334]
10401003,4,['METEO-FRANCE'],VENDEUVRE-SUR-BARSE (VENDEUVRE-SUR-BARSE-P-C TOIT),1859-01-01 00:00:00,1915-12-31 00:00:00,[165],[48.236666666666665],[4.468333333333334]
10409001,4,['METEO-FRANCE'],VILLACERF (VILLACERF BOURG),1881-01-01 00:00:00,1939-06-30 00:00:00,[105],[48.39833333333333],[3.9916666666666663]
10417001,4,['METEO-FRANCE'],VILLEMOIRON-EN-OTHE,1899-01-01 00:00:00,1957-12-31 00:00:00,"[155, 159]",[48.2],[3.7800000000000002]
10420001,4,['METEO-FRANCE'],VILLENAUXE-LA-GRANDE (VILLENAUXE-LA-G),1978-01-01 00:00:00,1999-06-30 00:00:00,[82],[48.58866666666667],[3.557666666666666]
10426001,4,['METEO-FRANCE'],VILLE-SOUS-LA-FERTE,1861-01-01 00:00:00,1924-12-31 00:00:00,[192],[48.12],[4.788333333333333]
10428001,4,['METEO-FRANCE'],VILLE-SUR-TERRE (VILLE-SUR-TERRE BOURG),1935-01-01 00:00:00,1940-05-31 00:00:00,[203],[48.33166666666666],[4.746666666666667]
10428002,4,"['METEO-FRANCE', 'AGENCE FINANCIERE DE BASSIN']",VILLE-SUR-TERRE,1970-08-01 00:00:00,2021-12-31 00:00:00,[202],[48.331833333333336],[4.7495]
10428003,4,['AGENCE FINANCIERE DE BASSIN'],VILLE-SUR-TERRE (VILLE-SUR-TERRE LE VILLAGE),1971-11-01 00:00:00,1972-07-31 00:00:00,[196],[48.33166666666666],[4.746666666666667]
10429001,4,['METEO-FRANCE'],VILLETTE-SUR-AUBE (VILLETTE-SUR-AU),1969-01-01 00:00:00,2017-06-30 00:00:00,[98],[48.532833333333336],[4.119666666666666]
10432001,4,"['METEO-FRANCE', 'AGENCE FINANCIERE DE BASSIN']",VILLIERS-SOUS-PRASLIN (VILLIERS-SOUS-P),1988-01-01 00:00:00,2020-12-31 00:00:00,[237],"[48.05733333333333, 48.06366666666667]","[4.2395, 4.253333333333333]"
10438001,3,['COOPERATIVE AGRICOLE OU ASSOCIATIONS A VOCATION AGRICOLE ou VITICOLE'],VITRY-LE-CROISE (VITRY-LE-CROISE-CIVC),1995-01-01 00:00:00,2022-05-24 00:00:00,[237],[48.144333333333336],[4.554166666666666]
10441001,4,['METEO-FRANCE'],VOSNON (VOSNON AGGLOMERATION),1881-01-01 00:00:00,1931-12-31 00:00:00,[190],[48.108333333333334],[3.8416666666666672]
10442001,4,['METEO-FRANCE'],VOUE,1972-02-01 00:00:00,2019-08-01 00:00:00,[170],[48.46783333333333],[4.181833333333333]
11004002,4,['METEO-FRANCE'],ALAIGNE (ALAIGNE AGGLOMERATION),1876-01-01 00:00:00,1879-08-31 00:00:00,[300],[43.10166666666667],[2.09]
11011001,4,['ASSOCIATION OU COMMISSION METEOROLOGIQUE DEPARTEMENTALE'],ARAGON,1967-02-01 00:00:00,1993-12-31 00:00:00,[180],[43.29666666666667],[2.315]
11013001,4,['AUTRES'],ARGENS-MINERVOIS,2000-01-01 00:00:00,2005-02-01 00:00:00,[34],[43.23833333333334],[2.768333333333333]
11015002,4,['METEO-FRANCE'],ARQUES,1891-01-01 00:00:00,1908-12-31 00:00:00,[600],[42.95166666666667],[2.373333333333333]
11016001,4,"[""DIRECTION DEPARTEMENTALE DE L'EQUIPEMENT-DIRROUTE""]",ARQUETTES-EN-VAL (ARQUETTES EN VA),1961-01-01 00:00:00,1993-12-31 00:00:00,[250],[43.10166666666667],[2.501666666666666]
11018001,4,['METEO-FRANCE'],ARZENS,1961-01-01 00:00:00,1993-12-31 00:00:00,[130],[43.22666666666667],[2.206666666666666]
11020001,4,['METEO-FRANCE'],AURIAC,1931-03-01 00:00:00,1993-12-31 00:00:00,[390],[42.94],[2.493333333333333]
11020002,4,['METEO-FRANCE'],AURIAC (AURIAC AGGLOMERATION),1887-01-01 00:00:00,1910-12-31 00:00:00,[574],[42.93],[2.4916666666666663]
